policy,task_id,candidate_id,admitted,selected,latency_s,goodput,infeasible_usage,false_risk,verify_ms,sketch,reason,workload,alpha,seed
random,eval_192,trace_lan_a_b,1,1,1.04982,1.0,1.0,0.015,0.360349,scalar16,random_scalar16,single,0.1,20260517
random,eval_193,trace_lan_a_b,1,1,1.04788,1.0,1.0,0.015,0.360349,scalar16,random_scalar16,single,0.1,20260517
random,eval_194,trace_wan_a_c,1,1,1.28914,1.0,1.0,0.011,0.360349,scalar16,random_scalar16,single,0.1,20260517
random,eval_195,trace_wan_a_c,1,1,1.29015,1.0,1.0,0.011,0.360349,scalar16,random_scalar16,single,0.1,20260517
random,eval_196,trace_wan_b_d,1,1,1.32763,1.0,1.0,0.0245,0.360349,scalar16,random_scalar16,single,0.1,20260517
random,eval_197,trace_wan_b_d,1,1,1.35235,1.0,1.0,0.0245,0.360349,scalar16,random_scalar16,single,0.1,20260517
random,eval_198,trace_lan_a_b,1,1,1.06631,1.0,1.0,0.015,0.360349,scalar16,random_scalar16,single,0.1,20260517
random,eval_199,trace_wan_a_d,1,1,1.28439,1.0,1.0,0.009,0.360349,scalar16,random_scalar16,single,0.1,20260517
random,eval_200,trace_wan_a_c,1,1,1.28914,1.0,1.0,0.011,0.360349,scalar16,random_scalar16,single,0.1,20260517
cost_only_scalar,eval_001,trace_lan_a_b,1,1,1.05564,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_002,trace_lan_a_b,1,1,1.05758,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_003,trace_lan_a_b,1,1,1.05564,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_004,trace_lan_a_b,1,1,1.05564,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_005,trace_lan_a_b,1,1,1.05661,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_006,trace_lan_a_b,1,1,1.05273,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_007,trace_lan_a_b,1,1,1.07601,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_008,trace_lan_a_b,1,1,1.07407,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_009,trace_lan_a_b,1,1,1.07213,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_010,trace_lan_a_b,1,1,1.05564,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_011,trace_lan_f_f,1,1,0.83987,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_012,trace_lan_f_f,1,1,0.84155,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_013,trace_lan_f_f,1,1,0.83987,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_014,trace_lan_f_f,1,1,0.83987,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_015,trace_lan_f_f,1,1,0.84071,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_016,trace_lan_f_f,1,1,0.83735,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_017,trace_lan_a_b,1,1,1.05758,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_018,trace_lan_a_b,1,1,1.05564,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_019,trace_lan_a_b,1,1,1.0537,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_020,trace_lan_f_f,1,1,0.83987,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_021,trace_lan_f_f,1,1,0.83231,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_022,trace_lan_f_f,1,1,0.83399,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_023,trace_lan_f_f,1,1,0.83231,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_024,trace_lan_f_f,1,1,0.83231,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_025,trace_lan_f_f,1,1,0.83315,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_026,trace_lan_f_f,1,1,0.82979,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_027,trace_lan_a_b,1,1,1.04885,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_028,trace_lan_a_b,1,1,1.04691,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_029,trace_lan_a_b,1,1,1.04497,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_030,trace_lan_f_f,1,1,0.83231,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_031,trace_lan_a_b,1,1,1.04594,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_032,trace_lan_a_b,1,1,1.04788,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_033,trace_lan_a_b,1,1,1.04594,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_034,trace_lan_a_b,1,1,1.04594,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_035,trace_lan_a_b,1,1,1.04691,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_036,trace_lan_a_b,1,1,1.04303,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_037,trace_lan_a_b,1,1,1.06631,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_038,trace_lan_a_b,1,1,1.06437,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_039,trace_lan_a_b,1,1,1.06243,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_040,trace_lan_a_b,1,1,1.04594,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_041,trace_lan_a_b,1,1,1.04594,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_042,trace_lan_a_b,1,1,1.04788,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_043,trace_lan_a_b,1,1,1.04594,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_044,trace_lan_a_b,1,1,1.04594,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_045,trace_lan_a_b,1,1,1.04691,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_046,trace_lan_a_b,1,1,1.04303,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_047,trace_lan_a_b,1,1,1.06631,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_048,trace_lan_a_b,1,1,1.06437,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_049,trace_lan_a_b,1,1,1.06243,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_050,trace_lan_a_b,1,1,1.04594,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_051,trace_lan_a_b,1,1,1.05661,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_052,trace_lan_a_b,1,1,1.05855,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_053,trace_lan_a_b,1,1,1.05661,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_054,trace_lan_a_b,1,1,1.05661,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_055,trace_lan_a_b,1,1,1.05758,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_056,trace_lan_a_b,1,1,1.0537,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_057,trace_lan_a_b,1,1,1.07698,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_058,trace_lan_a_b,1,1,1.07504,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_059,trace_lan_a_b,1,1,1.0731,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_060,trace_lan_a_b,1,1,1.05661,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_061,trace_lan_f_f,1,1,0.83231,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_062,trace_lan_f_f,1,1,0.83399,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_063,trace_lan_f_f,1,1,0.83231,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_064,trace_lan_f_f,1,1,0.83231,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_065,trace_lan_f_f,1,1,0.83315,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_066,trace_lan_f_f,1,1,0.82979,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_067,trace_lan_a_b,1,1,1.04885,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_068,trace_lan_a_b,1,1,1.04691,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_069,trace_lan_a_b,1,1,1.04497,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_070,trace_lan_f_f,1,1,0.83231,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_071,trace_lan_f_f,1,1,0.83315,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_072,trace_lan_f_f,1,1,0.83483,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_073,trace_lan_f_f,1,1,0.83315,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_074,trace_lan_f_f,1,1,0.83315,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_075,trace_lan_f_f,1,1,0.83399,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_076,trace_lan_f_f,1,1,0.83063,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_077,trace_lan_a_b,1,1,1.04982,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_078,trace_lan_a_b,1,1,1.04788,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_079,trace_lan_a_b,1,1,1.04594,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_080,trace_lan_f_f,1,1,0.83315,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_081,trace_lan_f_f,1,1,0.83987,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_082,trace_lan_f_f,1,1,0.84155,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_083,trace_lan_f_f,1,1,0.83987,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_084,trace_lan_f_f,1,1,0.83987,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_085,trace_lan_f_f,1,1,0.84071,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_086,trace_lan_f_f,1,1,0.83735,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_087,trace_lan_a_b,1,1,1.05758,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_088,trace_lan_a_b,1,1,1.05564,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_089,trace_lan_a_b,1,1,1.0537,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_090,trace_lan_f_f,1,1,0.83987,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_091,trace_lan_f_f,1,1,0.84155,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_092,trace_lan_a_b,1,1,1.04109,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_093,trace_lan_f_f,1,1,0.84155,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_094,trace_lan_f_f,1,1,0.84155,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_095,trace_lan_a_b,1,1,1.04012,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_096,trace_lan_f_f,1,1,0.83903,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_097,trace_lan_a_b,1,1,1.05952,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_098,trace_lan_a_b,1,1,1.05758,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_099,trace_lan_a_b,1,1,1.05564,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_100,trace_lan_f_f,1,1,0.84155,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_101,trace_lan_f_f,1,1,0.83399,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_102,trace_lan_f_f,1,1,0.83567,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_103,trace_lan_f_f,1,1,0.83399,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_104,trace_lan_f_f,1,1,0.83399,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_105,trace_lan_f_f,1,1,0.83483,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_106,trace_lan_f_f,1,1,0.83147,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_107,trace_lan_a_b,1,1,1.05079,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_108,trace_lan_a_b,1,1,1.04885,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_109,trace_lan_a_b,1,1,1.04691,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_110,trace_lan_f_f,1,1,0.83399,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_111,trace_lan_f_f,1,1,0.83483,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_112,trace_lan_f_f,1,1,0.83651,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_113,trace_lan_f_f,1,1,0.83483,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_114,trace_lan_f_f,1,1,0.83483,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_115,trace_lan_f_f,1,1,0.83567,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_116,trace_lan_f_f,1,1,0.83231,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_117,trace_lan_a_b,1,1,1.05176,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_118,trace_lan_a_b,1,1,1.04982,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_119,trace_lan_a_b,1,1,1.04788,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_120,trace_lan_f_f,1,1,0.83483,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_121,trace_lan_f_f,1,1,0.83987,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_122,trace_lan_f_f,1,1,0.84155,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_123,trace_lan_f_f,1,1,0.83987,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_124,trace_lan_f_f,1,1,0.83987,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_125,trace_lan_f_f,1,1,0.84071,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_126,trace_lan_f_f,1,1,0.83735,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_127,trace_lan_a_b,1,1,1.05758,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_128,trace_lan_a_b,1,1,1.05564,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_129,trace_lan_a_b,1,1,1.0537,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_130,trace_lan_f_f,1,1,0.83987,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_131,trace_lan_a_b,1,1,1.04206,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_132,trace_lan_a_b,1,1,1.044,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_133,trace_lan_a_b,1,1,1.04206,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_134,trace_lan_a_b,1,1,1.04206,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_135,trace_lan_a_b,1,1,1.04303,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_136,trace_lan_f_f,1,1,0.84155,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_137,trace_lan_a_b,1,1,1.06243,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_138,trace_lan_a_b,1,1,1.06049,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_139,trace_lan_a_b,1,1,1.05855,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_140,trace_lan_a_b,1,1,1.04206,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_141,trace_lan_f_f,1,1,0.83315,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_142,trace_lan_f_f,1,1,0.83483,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_143,trace_lan_f_f,1,1,0.83315,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_144,trace_lan_f_f,1,1,0.83315,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_145,trace_lan_f_f,1,1,0.83399,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_146,trace_lan_f_f,1,1,0.83063,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_147,trace_lan_a_b,1,1,1.04982,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_148,trace_lan_a_b,1,1,1.04788,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_149,trace_lan_a_b,1,1,1.04594,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,single,0.1,20260517
cost_only_scalar,eval_150,trace_lan_f_f,1,1,0.83315,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,single,0.1,20260517
